4.46148	-4.34478	9.2281
4.54868	-4.37547	9.26062
4.63649	-4.40538	9.29222
4.72489	-4.43451	9.32289
4.81387	-4.46284	9.35263
4.9034	-4.49037	9.38144
4.99348	-4.51709	9.4093
5.08408	-4.54298	9.43623
5.17519	-4.56803	9.46221
5.2668	-4.59223	9.48724
5.35888	-4.61558	9.51133
5.45141	-4.63806	9.53446
5.54439	-4.65966	9.55664
5.63779	-4.68039	9.57787
5.7316	-4.70022	9.59814
5.8258	-4.71915	9.61744
5.92036	-4.73717	9.63579
6.01528	-4.75427	9.65317
6.11053	-4.77046	9.66959
6.20609	-4.78572	9.68504
6.30195	-4.80004	9.69952
6.39809	-4.81342	9.71304
6.49448	-4.82586	9.72558
6.59111	-4.83735	9.73715
6.68797	-4.84788	9.74774
6.78502	-4.85745	9.75736
6.88226	-4.86606	9.766
6.97966	-4.87371	9.77367
7.0772	-4.88038	9.78036
7.17487	-4.88608	9.78607
7.27264	-4.89081	9.79081
7.37049	-4.89456	9.79456
7.46841	-4.89734	9.79734
7.56638	-4.89913	9.79913
7.66437	-4.89995	9.79995
7.76237	-4.89978	9.79978
7.86036	-4.89864	9.79864
7.95831	-4.89651	9.79651
8.05621	-4.89341	9.79341
8.15404	-4.88933	9.78932
8.25178	-4.88427	9.78426
8.3494	-4.87825	9.77822
8.4469	-4.87124	9.7712
8.54425	-4.86328	9.76321
8.64143	-4.85434	9.75423
8.73842	-4.84445	9.74429
8.8352	-4.83359	9.73337
8.93175	-4.82178	9.72147
9.02806	-4.80903	9.7086
9.12411	-4.79533	9.69476
9.21987	-4.78069	9.67996
9.31533	-4.76512	9.66418
9.41047	-4.74863	9.64744
9.50527	-4.73121	9.62973
9.59971	-4.71288	9.61106
9.69378	-4.69365	9.59143
9.78745	-4.67352	9.57084
9.88071	-4.6525	9.54929
9.97354	-4.6306	9.52679
10.0659	-4.60783	9.50334
10.1579	-4.58419	9.47893
10.2493	-4.5597	9.45358
10.3402	-4.53437	9.42728
10.4307	-4.5082	9.40004
10.5206	-4.48121	9.37186
10.6099	-4.45341	9.34274
10.6987	-4.4248	9.31269
10.7869	-4.39541	9.2817
10.8745	-4.36524	9.24979
10.9615	-4.3343	9.21696
11.0479	-4.30261	9.1832
11.1336	-4.27018	9.14852
11.2187	-4.23701	9.11293
11.3031	-4.20314	9.07643
11.3868	-4.16856	9.03902
11.4698	-4.1333	9.0007
11.5521	-4.09736	8.96149
11.6337	-4.06076	8.92138
11.7145	-4.02352	8.88037
11.7946	-3.98565	8.83848
11.874	-3.94717	8.79571
11.9525	-3.90808	8.75205
12.0303	-3.86842	8.70752
12.1073	-3.82818	8.66212
12.1834	-3.7874	8.61586
12.2587	-3.74608	8.56873
12.3332	-3.70424	8.52074
12.4069	-3.6619	8.47191
12.4797	-3.61907	8.42222
12.5517	-3.57578	8.3717
12.6227	-3.53204	8.32033
12.6929	-3.48786	8.26814
12.7623	-3.44327	8.21512
12.8307	-3.39828	8.16127
12.8982	-3.35292	8.10661
12.9648	-3.30719	8.05114
13.0305	-3.26112	7.99487
13.0952	-3.21472	7.93779
13.1591	-3.16802	7.87992
13.222	-3.12103	7.82126
13.2839	-3.07377	7.76183
13.3449	-3.02627	7.70161
13.4049	-2.97853	7.64063
13.464	-2.93058	7.57888
13.5222	-2.88244	7.51637
13.5793	-2.83412	7.45311
13.6355	-2.78566	7.38911
13.6908	-2.73706	7.32436
13.745	-2.68834	7.25889
13.7983	-2.63953	7.19268
13.8506	-2.59064	7.12576
13.9019	-2.54169	7.05813
13.9523	-2.49271	6.98979
14.0016	-2.44372	6.92075
14.05	-2.39472	6.85102
14.0974	-2.34575	6.78061
14.1438	-2.29682	6.70952
14.1893	-2.24795	6.63775
14.2338	-2.19916	6.56532
14.2773	-2.15047	6.49224
14.3198	-2.1019	6.4185
14.3613	-2.05347	6.34413
14.4019	-2.0052	6.26912
14.4415	-1.9571	6.19348
14.4802	-1.90921	6.11723
14.5179	-1.86153	6.04036
14.5547	-1.81408	5.96289
14.5905	-1.76689	5.88482
14.6253	-1.71997	5.80616
14.6593	-1.67335	5.72692
14.6923	-1.62703	5.64711
14.7244	-1.58105	5.56674
14.7555	-1.53541	5.48581
14.7858	-1.49014	5.40433
14.8151	-1.44525	5.32231
14.8436	-1.40077	5.23975
14.8712	-1.3567	5.15668
14.8979	-1.31307	5.07308
14.9237	-1.2699	4.98898
14.9487	-1.22719	4.90439
14.9728	-1.18498	4.8193
14.9961	-1.14327	4.73373
15.0185	-1.10209	4.64768
15.0402	-1.06144	4.56117
15.061	-1.02135	4.47421
15.081	-0.981836	4.3868
15.1003	-0.942904	4.29894
15.1187	-0.904576	4.21066
15.1364	-0.866866	4.12196
15.1534	-0.829788	4.03285
15.1696	-0.793359	3.94333
15.1852	-0.757593	3.85342
15.2	-0.722504	3.76312
15.2141	-0.688105	3.67245
15.2275	-0.654411	3.58141
15.2402	-0.621436	3.49001
15.2523	-0.589192	3.39826
15.2638	-0.557692	3.30617
15.2747	-0.526949	3.21375
15.2849	-0.496975	3.12101
15.2945	-0.467783	3.02796
15.3036	-0.439383	2.93461
15.3121	-0.411788	2.84096
15.3201	-0.385008	2.74703
15.3275	-0.359053	2.65282
15.3345	-0.333935	2.55835
15.3409	-0.309664	2.46362
15.3468	-0.286249	2.36864
15.3523	-0.263699	2.27343
15.3574	-0.242023	2.17799
15.362	-0.221231	2.08234
15.3663	-0.20133	1.98647
15.3701	-0.182329	1.89041
15.3736	-0.164235	1.79416
15.3767	-0.147055	1.69773
15.3794	-0.130796	1.60112
15.3819	-0.115465	1.50436
15.3841	-0.101067	1.40745
15.386	-0.0876092	1.3104
15.3876	-0.0750963	1.21321
15.389	-0.0635332	1.11591
15.3901	-0.0529247	1.01849
15.3911	-0.043275	0.920973
15.3919	-0.034588	0.823362
15.3925	-0.0268671	0.725669
15.3929	-0.0201154	0.627903
15.3933	-0.0143357	0.530075
15.3935	-0.00953017	0.432194
15.3937	-0.0057008	0.334269
15.3938	-0.00284913	0.236311
15.3938	-0.000976274	0.138329
15.3938	-8.30004e-05	0.0403337
15.3938	-0.000169661	-0.0576658
15.3938	-0.00123622	-0.15566
15.3939	-0.00328225	-0.253638
15.394	-0.00630694	-0.351591
15.3941	-0.0103091	-0.449508
15.3944	-0.015287	-0.547381
15.3947	-0.0212389	-0.645199
15.3952	-0.0281622	-0.742953
15.3959	-0.0360542	-0.840632
15.3967	-0.0449117	-0.938227
15.3977	-0.0547313	-1.03573
15.3989	-0.0655089	-1.13313
15.4003	-0.0772403	-1.23041
15.402	-0.0899208	-1.32757
15.4039	-0.103545	-1.4246
15.4061	-0.118108	-1.52149
15.4086	-0.133604	-1.61822
15.4115	-0.150026	-1.71479
15.4146	-0.167368	-1.81119
15.4182	-0.185624	-1.90741
15.4221	-0.204785	-2.00344
15.4264	-0.224844	-2.09927
15.4311	-0.245793	-2.19489
15.4362	-0.267624	-2.29029
15.4418	-0.290327	-2.38546
15.4478	-0.313895	-2.48039
15.4543	-0.338317	-2.57507
15.4614	-0.363583	-2.6695
15.4689	-0.389684	-2.76366
15.477	-0.416609	-2.85754
15.4856	-0.444348	-2.95114
15.4947	-0.472889	-3.04444
15.5045	-0.50222	-3.13744
15.5148	-0.532331	-3.23012
15.5258	-0.563208	-3.32248
15.5374	-0.594841	-3.41451
15.5496	-0.627215	-3.5062
15.5625	-0.660319	-3.59753
15.576	-0.694138	-3.68851
15.5902	-0.72866	-3.77912
15.6051	-0.76387	-3.86935
15.6208	-0.799754	-3.95919
15.6371	-0.836299	-4.04864
15.6542	-0.873489	-4.13768
15.6721	-0.91131	-4.22631
15.6907	-0.949746	-4.31451
15.7101	-0.988783	-4.40229
15.7303	-1.0284	-4.48962
15.7512	-1.06859	-4.57651
15.773	-1.10933	-4.66293
15.7956	-1.15061	-4.7489
15.819	-1.19241	-4.83438
15.8433	-1.23471	-4.91938
15.8684	-1.2775	-5.0039
15.8944	-1.32075	-5.08791
15.9213	-1.36446	-5.17141
15.949	-1.4086	-5.25439
15.9776	-1.45316	-5.33685
16.0071	-1.49812	-5.41878
16.0375	-1.54346	-5.50016
16.0689	-1.58916	-5.58099
16.1011	-1.6352	-5.66127
16.1343	-1.68157	-5.74098
16.1684	-1.72825	-5.82011
16.2034	-1.77522	-5.89867
16.2394	-1.82245	-5.97663
16.2763	-1.86994	-6.054
16.3142	-1.91766	-6.13076
16.353	-1.96559	-6.2069
16.3928	-2.01372	-6.28243
16.4336	-2.06202	-6.35733
16.4753	-2.11048	-6.43159
16.518	-2.15907	-6.50521
16.5616	-2.20778	-6.57818
16.6063	-2.25658	-6.65049
16.6519	-2.30547	-6.72214
16.6985	-2.35441	-6.79311
16.7461	-2.40338	-6.86341
16.7946	-2.45238	-6.93301
16.8442	-2.50138	-7.00193
16.8947	-2.55035	-7.07014
16.9462	-2.59929	-7.13765
16.9987	-2.64817	-7.20445
17.0521	-2.69696	-7.27052
17.1065	-2.74566	-7.33587
17.1619	-2.79424	-7.40048
17.2183	-2.84268	-7.46435
17.2756	-2.89097	-7.52748
17.3339	-2.93907	-7.58985
17.3932	-2.98699	-7.65147
17.4534	-3.03468	-7.71232
17.5146	-3.08215	-7.77239
17.5767	-3.12936	-7.8317
17.6398	-3.1763	-7.89021
17.7038	-3.22295	-7.94794
17.7687	-3.26929	-8.00488
17.8345	-3.3153	-8.06101
17.9013	-3.36097	-8.11634
17.969	-3.40627	-8.17085
18.0375	-3.45119	-8.22455
18.107	-3.49571	-8.27743
18.1774	-3.53981	-8.32948
18.2486	-3.58347	-8.38069
18.3207	-3.62668	-8.43107
18.3937	-3.66942	-8.48061
18.4675	-3.71168	-8.52929
18.5421	-3.75342	-8.57713
18.6176	-3.79465	-8.6241
18.6939	-3.83534	-8.67022
18.771	-3.87547	-8.71546
18.8489	-3.91504	-8.75984
18.9276	-3.95402	-8.80334
19.0071	-3.99239	-8.84596
19.0873	-4.03015	-8.88769
19.1683	-4.06728	-8.92854
19.25	-4.10376	-8.96849
19.3324	-4.13958	-9.00754
19.4156	-4.17473	-9.0457
19.4994	-4.20918	-9.08295
19.5839	-4.24293	-9.11929
19.6691	-4.27596	-9.15472
19.755	-4.30827	-9.18924
19.8415	-4.33983	-9.22283
19.9286	-4.37063	-9.2555
20.0163	-4.40067	-9.28725
20.1046	-4.42992	-9.31807
20.1935	-4.45838	-9.34796
20.2829	-4.48604	-9.37691
20.3729	-4.51289	-9.40493
20.4634	-4.53891	-9.432
20.5545	-4.5641	-9.45813
20.646	-4.58843	-9.48332
20.738	-4.61192	-9.50755
20.8305	-4.63454	-9.53084
20.9234	-4.65628	-9.55317
21.0167	-4.67715	-9.57455
21.1104	-4.69712	-9.59497
21.2046	-4.71619	-9.61443
21.2991	-4.73436	-9.63293
21.3939	-4.75161	-9.65047
21.4891	-4.76794	-9.66704
21.5847	-4.78335	-9.68265
21.6805	-4.79782	-9.69728
21.7766	-4.81135	-9.71095
21.8729	-4.82394	-9.72364
21.9695	-4.83558	-9.73537
22.0663	-4.84627	-9.74612
22.1634	-4.85599	-9.75589
22.2606	-4.86476	-9.76469
22.3579	-4.87255	-9.77251
22.4555	-4.87938	-9.77936
22.5531	-4.88524	-9.78523
22.6509	-4.89012	-9.79012
22.7487	-4.89403	-9.79403
22.8466	-4.89696	-9.79696
22.9446	-4.89891	-9.79891
23.0426	-4.89988	-9.79988
23.1406	-4.89987	-9.79987
23.2386	-4.89888	-9.79888
23.3365	-4.89692	-9.79692
23.4344	-4.89397	-9.79397
23.5323	-4.89005	-9.79004
23.63	-4.88515	-9.78513
23.7277	-4.87927	-9.77925
23.8252	-4.87242	-9.77239
23.9226	-4.86461	-9.76455
24.0198	-4.85583	-9.75573
24.1168	-4.84609	-9.74594
24.2136	-4.83538	-9.73517
24.3102	-4.82373	-9.72343
24.4065	-4.81112	-9.71072
24.5026	-4.79757	-9.69703
24.5984	-4.78309	-9.68238
24.694	-4.76766	-9.66676
24.7891	-4.75132	-9.65017
24.884	-4.73405	-9.63262
24.9785	-4.71586	-9.6141
25.0726	-4.69677	-9.59462
25.1664	-4.67679	-9.57418
25.2597	-4.65591	-9.55279
25.3526	-4.63415	-9.53044
25.4451	-4.61151	-9.50714
25.537	-4.58801	-9.48288
25.6286	-4.56366	-9.45768
25.7196	-4.53846	-9.43153
25.8101	-4.51242	-9.40444
25.9001	-4.48556	-9.37641
25.9895	-4.45789	-9.34744
26.0784	-4.42941	-9.31754
26.1667	-4.40014	-9.2867
26.2544	-4.3701	-9.25494
26.3415	-4.33928	-9.22225
26.428	-4.30771	-9.18864
26.5138	-4.27539	-9.15411
26.599	-4.24234	-9.11866
26.6835	-4.20858	-9.0823
26.7673	-4.17411	-9.04503
26.8504	-4.13896	-9.00686
26.9329	-4.10313	-8.96779
27.0146	-4.06663	-8.92782
27.0955	-4.0295	-8.88696
27.1757	-3.99172	-8.84521
27.2552	-3.95334	-8.80258
27.3339	-3.91435	-8.75906
27.4118	-3.87477	-8.71467
27.4889	-3.83463	-8.66941
27.5651	-3.79393	-8.62328
27.6406	-3.75269	-8.57629
27.7152	-3.71094	-8.52844
27.789	-3.66868	-8.47974
27.862	-3.62593	-8.43019
27.9341	-3.58271	-8.3798
28.0053	-3.53903	-8.32857
28.0756	-3.49493	-8.27651
28.1451	-3.4504	-8.22362
28.2136	-3.40547	-8.1699
28.2813	-3.36017	-8.11537
28.348	-3.31449	-8.06003
28.4139	-3.26848	-8.00388
28.4788	-3.22213	-7.94693
28.5428	-3.17548	-7.88919
28.6058	-3.12853	-7.83066
28.6679	-3.08132	-7.77134
28.7291	-3.03385	-7.71125
28.7893	-2.98615	-7.65039
28.8485	-2.93823	-7.58876
28.9068	-2.89012	-7.52637
28.9641	-2.84183	-7.46323
29.0205	-2.79339	-7.39935
29.0758	-2.7448	-7.33472
29.1302	-2.6961	-7.26936
29.1837	-2.64731	-7.20328
29.2361	-2.59843	-7.13647
29.2876	-2.54949	-7.06895
29.3381	-2.50052	-7.00072
29.3876	-2.45152	-6.9318
29.4362	-2.40252	-6.86218
29.4837	-2.35354	-6.79187
29.5303	-2.30461	-6.72088
29.5759	-2.25572	-6.64922
29.6205	-2.20692	-6.5769
29.6642	-2.15821	-6.50392
29.7069	-2.10962	-6.43029
29.7486	-2.06117	-6.35602
29.7893	-2.01287	-6.28111
29.8291	-1.96475	-6.20557
29.8679	-1.91682	-6.12941
29.9058	-1.86911	-6.05264
29.9427	-1.82162	-5.97526
29.9786	-1.77439	-5.89729
30.0137	-1.72743	-5.81873
30.0477	-1.68075	-5.73958
30.0809	-1.63439	-5.65986
30.1131	-1.58835	-5.57958
30.1444	-1.54266	-5.49873
30.1748	-1.49733	-5.41734
30.2043	-1.45237	-5.33541
30.2329	-1.40782	-5.25294
30.2606	-1.36369	-5.16994
30.2875	-1.31999	-5.08643
30.3134	-1.27674	-5.00241
30.3385	-1.23396	-4.91789
30.3628	-1.19167	-4.83288
30.3862	-1.14988	-4.74739
30.4088	-1.10861	-4.66142
30.4306	-1.06788	-4.57498
30.4515	-1.0277	-4.48809
30.4717	-0.988091	-4.40075
30.491	-0.949065	-4.31297
30.5096	-0.910639	-4.22475
30.5275	-0.872829	-4.13612
30.5446	-0.835651	-4.04707
30.5609	-0.799117	-3.95761
30.5765	-0.763244	-3.86776
30.5914	-0.728046	-3.77753
30.6057	-0.693537	-3.68691
30.6192	-0.65973	-3.59593
30.6321	-0.626639	-3.50459
30.6443	-0.594278	-3.41289
30.6558	-0.562659	-3.32086
30.6668	-0.531794	-3.22849
30.6771	-0.501697	-3.1358
30.6868	-0.472379	-3.0428
30.696	-0.443853	-2.94949
30.7046	-0.416128	-2.85589
30.7127	-0.389218	-2.762
30.7202	-0.363131	-2.66784
30.7272	-0.337879	-2.57341
30.7337	-0.313473	-2.47872
30.7397	-0.28992	-2.38379
30.7453	-0.267232	-2.28861
30.7504	-0.245417	-2.19321
30.7551	-0.224483	-2.09759
30.7594	-0.20444	-2.00175
30.7633	-0.185295	-1.90572
30.7668	-0.167055	-1.8095
30.77	-0.149729	-1.7131
30.7728	-0.133323	-1.61652
30.7753	-0.117844	-1.51978
30.7775	-0.103297	-1.42289
30.7795	-0.0896895	-1.32586
30.7811	-0.0770257	-1.2287
30.7826	-0.065311	-1.13141
30.7838	-0.0545502	-1.03401
30.7847	-0.0447476	-0.936511
30.7856	-0.035907	-0.838914
30.7862	-0.028032	-0.741233
30.7867	-0.0211257	-0.643479
30.787	-0.015191	-0.545659
30.7873	-0.0102302	-0.447786
30.7875	-0.00624527	-0.349867
30.7876	-0.00323779	-0.251914
30.7876	-0.00120899	-0.153936
30.7876	-0.000159666	-0.0559415
30.7876	-9.02489e-05	0.042058
30.7876	-0.00100076	0.140053
30.7877	-0.00289084	0.238035
30.7877	-0.00575974	0.335992
30.7879	-0.00960629	0.433916
30.7881	-0.014429	0.531797
30.7885	-0.0202258	0.629624
30.7889	-0.0269946	0.727389
30.7896	-0.0347325	0.82508
30.7903	-0.0434365	0.922689
30.7913	-0.0531031	1.02021
30.7925	-0.0637284	1.11762
30.7939	-0.0753082	1.21492
30.7955	-0.0878379	1.31211
30.7974	-0.101312	1.40916
30.7995	-0.115726	1.50607
30.802	-0.131074	1.60282
30.8048	-0.147349	1.69942
30.8079	-0.164545	1.79585
30.8114	-0.182655	1.8921
30.8152	-0.201673	1.98816
30.8195	-0.221589	2.08402
30.8241	-0.242397	2.17967
30.8292	-0.264088	2.27511
30.8347	-0.286653	2.37032
30.8406	-0.310084	2.46529
30.8471	-0.33437	2.56001
30.854	-0.359503	2.65448
30.8615	-0.385472	2.74868
30.8694	-0.412266	2.84261
30.878	-0.439876	2.93625
30.887	-0.46829	3.0296
30.8967	-0.497496	3.12265
30.9069	-0.527483	3.21538
30.9178	-0.55824	3.30779
30.9293	-0.589753	3.39988
30.9414	-0.62201	3.49162
30.9542	-0.654998	3.58301
30.9676	-0.688704	3.67404
30.9817	-0.723115	3.76471
30.9965	-0.758217	3.855
31.012	-0.793995	3.94491
31.0283	-0.830435	4.03442
31.0453	-0.867524	4.12353
31.063	-0.905245	4.21222
31.0815	-0.943584	4.30049
31.1007	-0.982526	4.38834
31.1208	-1.02205	4.47574
31.1416	-1.06215	4.5627
31.1633	-1.10281	4.6492
31.1857	-1.144	4.73524
31.209	-1.18572	4.8208
31.2332	-1.22794	4.90588
31.2582	-1.27065	4.99047
31.284	-1.31383	5.07456
31.3107	-1.35747	5.15814
31.3383	-1.40155	5.24121
31.3668	-1.44604	5.32375
31.3962	-1.49093	5.40577
31.4264	-1.53621	5.48724
31.4576	-1.58186	5.56816
31.4897	-1.62785	5.64852
31.5227	-1.67417	5.72832
31.5567	-1.7208	5.80755
31.5916	-1.76772	5.8862
31.6274	-1.81491	5.96425
31.6642	-1.86236	6.04172
31.7019	-1.91005	6.11857
31.7406	-1.95795	6.19482
31.7802	-2.00604	6.27044
31.8208	-2.05432	6.34544
31.8624	-2.10275	6.41981
31.9049	-2.15132	6.49353
31.9484	-2.20001	6.5666
31.9929	-2.2488	6.63902
32.0384	-2.29768	6.71077
32.0848	-2.34661	6.78185
32.1322	-2.39558	6.85226
32.1806	-2.44458	6.92197
32.23	-2.49358	6.991
32.2804	-2.54256	7.05933
32.3317	-2.5915	7.12695
32.384	-2.64039	7.19386
32.4373	-2.6892	7.26004
32.4916	-2.73791	7.32551
32.5469	-2.78651	7.39024
32.6031	-2.83498	7.45423
32.6603	-2.88329	7.51747
32.7184	-2.93142	7.57997
32.7775	-2.97937	7.6417
32.8376	-3.0271	7.70268
32.8986	-3.07461	7.76288
32.9606	-3.12186	7.8223
33.0235	-3.16884	7.88095
33.0873	-3.21554	7.9388
33.1521	-3.26193	7.99586
33.2178	-3.308	8.05212
33.2844	-3.35372	8.10758
33.3519	-3.39908	8.16223
33.4204	-3.44406	8.21606
33.4897	-3.48864	8.26906
33.5599	-3.53281	8.32124
33.631	-3.57655	8.37259
33.703	-3.61983	8.4231
33.7758	-3.66265	8.47277
33.8495	-3.70498	8.5216
33.924	-3.74681	8.56957
33.9993	-3.78812	8.61668
34.0755	-3.8289	8.66293
34.1525	-3.86912	8.70831
34.2303	-3.90878	8.75283
34.3088	-3.94785	8.79647
34.3882	-3.98632	8.83923
34.4683	-4.02418	8.8811
34.5491	-4.06141	8.92209
34.6307	-4.098	8.96218
34.7131	-4.13392	9.00138
34.7961	-4.16918	9.03968
34.8798	-4.20374	9.07708
34.9642	-4.2376	9.11356
35.0493	-4.27075	9.14914
35.1351	-4.30317	9.1838
35.2214	-4.33485	9.21754
35.3084	-4.36578	9.25036
35.3961	-4.39593	9.28226
35.4843	-4.42531	9.31323
35.5731	-4.4539	9.34326
35.6624	-4.48169	9.37236
35.7523	-4.50867	9.40053
35.8428	-4.53482	9.42775
35.9337	-4.56014	9.45403
36.0252	-4.58462	9.47937
36.1171	-4.60824	9.50376
36.2095	-4.63099	9.5272
36.3023	-4.65288	9.54968
36.3956	-4.67388	9.57121
36.4893	-4.694	9.59179
36.5834	-4.71321	9.6114
36.6778	-4.73153	9.63005
36.7726	-4.74892	9.64774
36.8678	-4.7654	9.66447
36.9632	-4.78096	9.68023
37.059	-4.79558	9.69502
37.155	-4.80926	9.70884
37.2514	-4.822	9.72169
37.3479	-4.83379	9.73357
37.4447	-4.84463	9.74447
37.5417	-4.85451	9.7544
37.6389	-4.86342	9.76336
37.7362	-4.87138	9.77133
37.8337	-4.87836	9.77834
37.9314	-4.88437	9.78436
38.0291	-4.88941	9.7894
38.1269	-4.89347	9.79347
38.2248	-4.89656	9.79656
38.3228	-4.89867	9.79867
38.4208	-4.89979	9.79979
38.5188	-4.89994	9.79994
38.6168	-4.89911	9.79911
38.7147	-4.8973	9.7973
38.8126	-4.8945	9.7945
38.9105	-4.89074	9.79073
39.0083	-4.88599	9.78598
39.1059	-4.88027	9.78025
39.2035	-4.87358	9.77354
39.3009	-4.86592	9.76586
39.3981	-4.85729	9.7572
39.4952	-4.8477	9.74756
39.592	-4.83715	9.73695
39.6886	-4.82565	9.72536
39.785	-4.81319	9.71281
39.8812	-4.7998	9.69928
39.977	-4.78546	9.68478
40.0726	-4.77018	9.66931
40.1678	-4.75398	9.65288
40.2627	-4.73686	9.63548
40.3573	-4.71882	9.61711
40.4515	-4.69987	9.59779
40.5453	-4.68003	9.5775
40.6387	-4.65929	9.55626
40.7316	-4.63767	9.53406
40.8242	-4.61518	9.51091
40.9162	-4.59181	9.48681
41.0078	-4.5676	9.46176
41.0989	-4.54253	9.43576
41.1895	-4.51663	9.40882
41.2796	-4.4899	9.38094
41.3691	-4.46235	9.35212
41.4581	-4.434	9.32236
41.5465	-4.40486	9.29168
41.6343	-4.37493	9.26006
41.7215	-4.34424	9.22752
41.808	-4.31278	9.19405
41.894	-4.28059	9.15967
41.9792	-4.24766	9.12437
42.0639	-4.21401	9.08815
42.1478	-4.17965	9.05103
42.231	-4.1446	9.013
42.3136	-4.10888	8.97408
42.3954	-4.07249	8.93425
42.4765	-4.03545	8.89353
42.5568	-3.99778	8.85192
42.6364	-3.95949	8.80943
42.7152	-3.9206	8.76605
42.7932	-3.88111	8.7218
42.8704	-3.84106	8.67668
42.9468	-3.80045	8.63069
43.0224	-3.7593	8.58383
43.0972	-3.71762	8.53612
43.1711	-3.67544	8.48756
43.2442	-3.63277	8.43814
43.3165	-3.58962	8.38788
43.3878	-3.54602	8.33679
43.4583	-3.50198	8.28485
